model,frame_id,fps,latency_ms,precision,recall,f1,mAP,avg_confidence,num_detections
MobileNet-SSD,450,29.34,34.09,0.0,0.0,0.0,0.0,0.6252,2
MobileNet-SSD,451,30.01,33.32,0.0,0.0,0.0,0.0,0.9879,1
MobileNet-SSD,452,27.8,35.97,0.0,0.0,0.0,0.0,0.9748,1
MobileNet-SSD,453,24.17,41.37,0.0,0.0,0.0,0.0,0.6294,2
MobileNet-SSD,454,25.02,39.97,0.0,0.0,0.0,0.0,0.6384,2
MobileNet-SSD,455,22.2,45.05,0.0,0.0,0.0,0.0,0.9865,1
MobileNet-SSD,456,23.74,42.12,0.0,0.0,0.0,0.0,0.6507,2
MobileNet-SSD,457,20.05,49.89,0.0,0.0,0.0,0.0,0.5202,3
MobileNet-SSD,458,26.02,38.43,0.0,0.0,0.0,0.0,0.5204,3
MobileNet-SSD,459,20.67,48.38,0.0,0.0,0.0,0.0,0.5279,3
MobileNet-SSD,460,26.05,38.38,0.0,0.0,0.0,0.0,0.5563,3
MobileNet-SSD,461,25.26,39.58,0.0,0.0,0.0,0.0,0.6438,3
MobileNet-SSD,462,22.4,44.65,0.0,0.0,0.0,0.0,0.6012,3
MobileNet-SSD,463,21.15,47.28,0.0,0.0,0.0,0.0,0.5763,3
MobileNet-SSD,464,21.09,47.42,0.0,0.0,0.0,0.0,0.541,4
MobileNet-SSD,465,21.64,46.22,0.0,0.0,0.0,0.0,0.6144,3
MobileNet-SSD,466,21.09,47.41,0.0,0.0,0.0,0.0,0.5812,3
MobileNet-SSD,467,25.43,39.33,0.0,0.0,0.0,0.0,0.5344,3
MobileNet-SSD,468,20.92,47.79,0.0,0.0,0.0,0.0,0.644,2
MobileNet-SSD,469,23.93,41.79,0.0,0.0,0.0,0.0,0.9978,1
MobileNet-SSD,470,19.8,50.5,0.0,0.0,0.0,0.0,0.6295,2
MobileNet-SSD,471,19.79,50.54,0.0,0.0,0.0,0.0,0.6596,2
MobileNet-SSD,472,19.84,50.4,0.0,0.0,0.0,0.0,0.673,2
MobileNet-SSD,473,27.38,36.53,0.0,0.0,0.0,0.0,0.6393,2
MobileNet-SSD,474,23.43,42.68,0.0,0.0,0.0,0.0,0.638,2
MobileNet-SSD,475,31.57,31.68,0.0,0.0,0.0,0.0,0.6618,2
MobileNet-SSD,476,22.46,44.53,0.0,0.0,0.0,0.0,0.6683,2
MobileNet-SSD,477,22.34,44.76,0.0,0.0,0.0,0.0,0.6806,2
MobileNet-SSD,478,22.81,43.84,0.0,0.0,0.0,0.0,0.6429,2
MobileNet-SSD,479,25.0,40.0,0.0,0.0,0.0,0.0,0.6625,2
MobileNet-SSD,480,23.34,42.85,0.0,0.0,0.0,0.0,0.9965,1
MobileNet-SSD,481,25.75,38.83,0.0,0.0,0.0,0.0,0.6386,2
MobileNet-SSD,482,17.52,57.07,0.0,0.0,0.0,0.0,0.6475,2
MobileNet-SSD,483,23.62,42.33,0.0,0.0,0.0,0.0,0.6544,2
MobileNet-SSD,484,20.94,47.76,0.0,0.0,0.0,0.0,0.6519,2
MobileNet-SSD,485,21.56,46.38,0.0,0.0,0.0,0.0,0.6432,2
MobileNet-SSD,486,22.81,43.85,0.0,0.0,0.0,0.0,0.635,2
MobileNet-SSD,487,31.68,31.56,0.0,0.0,0.0,0.0,0.5384,3
MobileNet-SSD,488,24.96,40.07,0.0,0.0,0.0,0.0,0.6803,2
MobileNet-SSD,489,32.12,31.13,0.0,0.0,0.0,0.0,0.5287,3
MobileNet-SSD,490,20.79,48.1,0.0,0.0,0.0,0.0,0.5598,3
MobileNet-SSD,491,22.55,44.35,0.0,0.0,0.0,0.0,0.6578,2
MobileNet-SSD,492,20.34,49.17,0.0,0.0,0.0,0.0,0.5627,3
MobileNet-SSD,493,24.53,40.77,0.0,0.0,0.0,0.0,0.5286,3
MobileNet-SSD,494,19.18,52.13,0.0,0.0,0.0,0.0,0.5537,3
MobileNet-SSD,495,29.61,33.78,0.0,0.0,0.0,0.0,0.589,3
MobileNet-SSD,496,21.03,47.55,0.0,0.0,0.0,0.0,0.5371,3
MobileNet-SSD,497,25.93,38.56,0.0,0.0,0.0,0.0,0.5452,3
MobileNet-SSD,498,23.65,42.28,0.0,0.0,0.0,0.0,0.5122,3
MobileNet-SSD,499,22.93,43.6,0.0,0.0,0.0,0.0,0.5075,3
MobileNet-SSD,500,32.71,30.57,0.0,0.0,0.0,0.0,0.516,3
MobileNet-SSD,501,36.92,27.08,0.0,0.0,0.0,0.0,0.6343,2
MobileNet-SSD,502,22.73,44.0,0.0,0.0,0.0,0.0,0.6544,2
MobileNet-SSD,503,25.83,38.72,0.0,0.0,0.0,0.0,0.6502,2
MobileNet-SSD,504,25.66,38.97,0.0,0.0,0.0,0.0,0.5111,3
MobileNet-SSD,505,20.89,47.86,0.0,0.0,0.0,0.0,0.5369,3
MobileNet-SSD,506,28.66,34.89,0.0,0.0,0.0,0.0,0.5241,3
MobileNet-SSD,507,32.02,31.23,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,508,29.58,33.81,0.0,0.0,0.0,0.0,0.6444,2
MobileNet-SSD,509,35.17,28.44,0.0,0.0,0.0,0.0,0.6485,2
MobileNet-SSD,510,24.03,41.62,0.0,0.0,0.0,0.0,0.6978,2
MobileNet-SSD,511,20.84,47.98,0.0,0.0,0.0,0.0,0.6673,2
MobileNet-SSD,512,20.43,48.94,0.0,0.0,0.0,0.0,0.6593,2
MobileNet-SSD,513,21.53,46.45,0.0,0.0,0.0,0.0,0.695,2
MobileNet-SSD,514,21.11,47.37,0.0,0.0,0.0,0.0,0.6649,2
MobileNet-SSD,515,23.59,42.39,0.0,0.0,0.0,0.0,0.64,2
MobileNet-SSD,516,19.66,50.87,0.0,0.0,0.0,0.0,0.6421,2
MobileNet-SSD,517,23.24,43.04,0.0,0.0,0.0,0.0,0.6583,2
MobileNet-SSD,518,19.78,50.56,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,519,23.79,42.03,0.0,0.0,0.0,0.0,0.6449,2
MobileNet-SSD,520,31.15,32.1,0.0,0.0,0.0,0.0,0.68,2
MobileNet-SSD,521,24.07,41.55,0.0,0.0,0.0,0.0,0.6427,2
MobileNet-SSD,522,23.76,42.08,0.0,0.0,0.0,0.0,0.6583,2
MobileNet-SSD,523,22.7,44.05,0.0,0.0,0.0,0.0,0.6763,2
MobileNet-SSD,524,24.1,41.49,0.0,0.0,0.0,0.0,0.6541,2
MobileNet-SSD,525,20.68,48.35,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,526,22.83,43.8,0.0,0.0,0.0,0.0,0.6807,2
MobileNet-SSD,527,20.91,47.82,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,528,25.95,38.53,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,529,20.88,47.89,0.0,0.0,0.0,0.0,0.6623,2
MobileNet-SSD,530,30.28,33.02,0.0,0.0,0.0,0.0,0.6585,2
MobileNet-SSD,531,29.3,34.14,0.0,0.0,0.0,0.0,0.6445,2
MobileNet-SSD,532,27.03,37.0,0.0,0.0,0.0,0.0,0.6572,2
MobileNet-SSD,533,25.24,39.61,0.0,0.0,0.0,0.0,0.6687,2
MobileNet-SSD,534,20.88,47.9,0.0,0.0,0.0,0.0,0.6801,2
MobileNet-SSD,535,20.82,48.03,0.0,0.0,0.0,0.0,0.6459,2
MobileNet-SSD,536,20.87,47.93,0.0,0.0,0.0,0.0,0.6657,2
MobileNet-SSD,537,20.16,49.61,0.0,0.0,0.0,0.0,0.665,2
MobileNet-SSD,538,19.59,51.05,0.0,0.0,0.0,0.0,0.5337,3
MobileNet-SSD,539,20.26,49.35,0.0,0.0,0.0,0.0,0.5748,3
MobileNet-SSD,540,24.47,40.87,0.0,0.0,0.0,0.0,0.5569,3
MobileNet-SSD,541,23.83,41.97,0.0,0.0,0.0,0.0,0.6393,2
MobileNet-SSD,542,31.19,32.06,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,543,25.59,39.07,0.0,0.0,0.0,0.0,0.6357,2
MobileNet-SSD,544,20.88,47.9,0.0,0.0,0.0,0.0,0.6437,2
MobileNet-SSD,545,20.53,48.7,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,546,23.1,43.29,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,547,24.48,40.85,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,548,25.98,38.49,0.0,0.0,0.0,0.0,0.6284,2
MobileNet-SSD,549,26.49,37.76,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,550,30.76,32.51,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,551,23.39,42.76,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,552,30.36,32.94,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,553,21.03,47.54,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,554,21.29,46.96,0.0,0.0,0.0,0.0,0.9984,1
MobileNet-SSD,555,19.93,50.17,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,556,23.49,42.57,0.0,0.0,0.0,0.0,0.9989,1
MobileNet-SSD,557,24.9,40.16,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,558,26.32,38.0,0.0,0.0,0.0,0.0,0.5172,3
MobileNet-SSD,559,23.11,43.27,0.0,0.0,0.0,0.0,0.5291,3
MobileNet-SSD,560,22.96,43.56,0.0,0.0,0.0,0.0,0.5286,3
MobileNet-SSD,561,21.44,46.63,0.0,0.0,0.0,0.0,0.574,3
MobileNet-SSD,562,22.42,44.6,0.0,0.0,0.0,0.0,0.759,2
MobileNet-SSD,563,19.81,50.48,0.0,0.0,0.0,0.0,0.6985,2
MobileNet-SSD,564,25.18,39.71,0.0,0.0,0.0,0.0,0.5247,3
MobileNet-SSD,565,20.51,48.77,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,566,30.29,33.01,0.0,0.0,0.0,0.0,0.6509,2
MobileNet-SSD,567,30.12,33.2,0.0,0.0,0.0,0.0,0.5083,3
MobileNet-SSD,568,29.71,33.66,0.0,0.0,0.0,0.0,0.6774,2
MobileNet-SSD,569,23.55,42.46,0.0,0.0,0.0,0.0,0.5853,3
MobileNet-SSD,570,23.45,42.64,0.0,0.0,0.0,0.0,0.6665,2
MobileNet-SSD,571,24.4,40.98,0.0,0.0,0.0,0.0,0.6875,2
MobileNet-SSD,572,23.01,43.47,0.0,0.0,0.0,0.0,0.5843,3
MobileNet-SSD,573,23.74,42.12,0.0,0.0,0.0,0.0,0.5468,3
MobileNet-SSD,574,22.79,43.88,0.0,0.0,0.0,0.0,0.5455,3
MobileNet-SSD,575,21.65,46.18,0.0,0.0,0.0,0.0,0.5558,3
MobileNet-SSD,576,25.12,39.8,0.0,0.0,0.0,0.0,0.5595,3
MobileNet-SSD,577,22.84,43.78,0.0,0.0,0.0,0.0,0.5537,3
MobileNet-SSD,578,28.88,34.63,0.0,0.0,0.0,0.0,0.5982,3
MobileNet-SSD,579,24.6,40.65,0.0,0.0,0.0,0.0,0.6027,3
MobileNet-SSD,580,29.91,33.43,0.0,0.0,0.0,0.0,0.5357,3
MobileNet-SSD,581,24.13,41.44,0.0,0.0,0.0,0.0,0.5452,3
MobileNet-SSD,582,24.09,41.52,0.0,0.0,0.0,0.0,0.5481,3
MobileNet-SSD,583,24.49,40.83,0.0,0.0,0.0,0.0,0.5384,3
MobileNet-SSD,584,27.91,35.83,0.0,0.0,0.0,0.0,0.5403,3
MobileNet-SSD,585,18.25,54.81,0.0,0.0,0.0,0.0,0.5528,3
MobileNet-SSD,586,23.19,43.12,0.0,0.0,0.0,0.0,0.5928,3
MobileNet-SSD,587,32.52,30.75,0.0,0.0,0.0,0.0,0.6103,3
MobileNet-SSD,588,25.28,39.55,0.0,0.0,0.0,0.0,0.6522,3
MobileNet-SSD,589,23.11,43.27,0.0,0.0,0.0,0.0,0.5217,4
MobileNet-SSD,590,22.65,44.14,0.0,0.0,0.0,0.0,0.7316,2
MobileNet-SSD,591,24.18,41.36,0.0,0.0,0.0,0.0,0.6805,2
MobileNet-SSD,592,23.3,42.92,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,593,23.06,43.37,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,594,23.97,41.72,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,595,24.03,41.62,0.0,0.0,0.0,0.0,0.999,1
MobileNet-SSD,596,24.45,40.91,0.0,0.0,0.0,0.0,0.6321,2
MobileNet-SSD,597,24.19,41.33,0.0,0.0,0.0,0.0,0.6352,2
MobileNet-SSD,598,22.79,43.88,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,599,23.61,42.35,0.0,0.0,0.0,0.0,0.5374,3
MobileNet-SSD,600,23.17,43.16,0.0,0.0,0.0,0.0,0.6389,2
MobileNet-SSD,601,24.19,41.35,0.0,0.0,0.0,0.0,0.5416,3
MobileNet-SSD,602,24.63,40.6,0.0,0.0,0.0,0.0,0.5399,3
MobileNet-SSD,603,24.18,41.36,0.0,0.0,0.0,0.0,0.6976,2
MobileNet-SSD,604,24.43,40.94,0.0,0.0,0.0,0.0,0.551,3
MobileNet-SSD,605,24.19,41.33,0.0,0.0,0.0,0.0,0.5503,3
MobileNet-SSD,606,23.19,43.12,0.0,0.0,0.0,0.0,0.5139,3
MobileNet-SSD,607,30.94,32.32,0.0,0.0,0.0,0.0,0.7148,2
MobileNet-SSD,608,33.33,30.0,0.0,0.0,0.0,0.0,0.664,2
MobileNet-SSD,609,36.18,27.64,0.0,0.0,0.0,0.0,0.6661,2
MobileNet-SSD,610,23.93,41.8,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,611,26.08,38.34,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,612,26.44,37.83,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,613,24.85,40.24,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,614,31.31,31.94,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,615,31.64,31.61,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,616,34.01,29.41,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,617,29.66,33.72,0.0,0.0,0.0,0.0,0.6431,2
MobileNet-SSD,618,25.1,39.85,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,619,26.04,38.4,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,620,28.11,35.58,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,621,29.77,33.59,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,622,28.94,34.56,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,623,29.7,33.67,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,624,23.38,42.78,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,625,25.11,39.82,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,626,26.13,38.27,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,627,25.56,39.13,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,628,31.68,31.57,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,629,30.08,33.25,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,630,22.52,44.4,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,631,24.18,41.35,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,632,24.8,40.32,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,633,27.86,35.89,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,634,28.21,35.44,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,635,29.71,33.66,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,636,29.82,33.53,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,637,23.36,42.81,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,638,26.8,37.31,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,639,22.63,44.2,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,640,31.28,31.97,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,641,31.04,32.22,0.0,0.0,0.0,0.0,1.0,1
MobileNet-SSD,642,31.86,31.39,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,643,29.81,33.55,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,644,22.96,43.56,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,645,24.77,40.37,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,646,26.0,38.46,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,647,20.5,48.78,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,648,20.34,49.17,0.0,0.0,0.0,0.0,0.9999,1
MobileNet-SSD,649,19.43,51.46,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,650,24.18,41.36,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,651,31.46,31.79,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,652,28.33,35.3,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,653,31.48,31.77,0.0,0.0,0.0,0.0,0.9998,1
MobileNet-SSD,654,25.68,38.95,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,655,22.87,43.72,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,656,24.65,40.57,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,657,24.98,40.03,0.0,0.0,0.0,0.0,0.9987,1
MobileNet-SSD,658,24.49,40.83,0.0,0.0,0.0,0.0,0.9976,1
MobileNet-SSD,659,24.19,41.34,0.0,0.0,0.0,0.0,0.9972,1
MobileNet-SSD,660,22.26,44.92,0.0,0.0,0.0,0.0,0.9965,1
MobileNet-SSD,661,23.06,43.36,0.0,0.0,0.0,0.0,0.9963,1
MobileNet-SSD,662,24.04,41.6,0.0,0.0,0.0,0.0,0.9891,1
MobileNet-SSD,663,24.48,40.86,0.0,0.0,0.0,0.0,0.9882,1
MobileNet-SSD,664,23.02,43.44,0.0,0.0,0.0,0.0,0.9908,1
MobileNet-SSD,665,24.02,41.63,0.0,0.0,0.0,0.0,0.9909,1
MobileNet-SSD,666,24.19,41.33,0.0,0.0,0.0,0.0,0.9925,1
MobileNet-SSD,667,24.19,41.34,0.0,0.0,0.0,0.0,0.9922,1
MobileNet-SSD,668,23.48,42.59,0.0,0.0,0.0,0.0,0.9921,1
MobileNet-SSD,669,24.79,40.34,0.0,0.0,0.0,0.0,0.9952,1
MobileNet-SSD,670,24.02,41.63,0.0,0.0,0.0,0.0,0.9933,1
MobileNet-SSD,671,23.59,42.38,0.0,0.0,0.0,0.0,0.9919,1
MobileNet-SSD,672,23.73,42.14,0.0,0.0,0.0,0.0,0.9925,1
MobileNet-SSD,673,24.19,41.35,0.0,0.0,0.0,0.0,0.9878,1
MobileNet-SSD,674,24.32,41.12,0.0,0.0,0.0,0.0,0.9934,1
MobileNet-SSD,675,24.01,41.66,0.0,0.0,0.0,0.0,0.9895,1
MobileNet-SSD,676,31.52,31.73,0.0,0.0,0.0,0.0,0.988,1
MobileNet-SSD,677,26.31,38.01,0.0,0.0,0.0,0.0,0.9904,1
MobileNet-SSD,678,20.87,47.92,0.0,0.0,0.0,0.0,0.9945,1
MobileNet-SSD,679,21.35,46.84,0.0,0.0,0.0,0.0,0.9947,1
MobileNet-SSD,680,21.19,47.2,0.0,0.0,0.0,0.0,0.993,1
MobileNet-SSD,681,27.02,37.02,0.0,0.0,0.0,0.0,0.9914,1
MobileNet-SSD,682,23.46,42.62,0.0,0.0,0.0,0.0,0.9861,1
MobileNet-SSD,683,29.37,34.05,0.0,0.0,0.0,0.0,0.992,1
MobileNet-SSD,684,26.42,37.85,0.0,0.0,0.0,0.0,0.989,1
MobileNet-SSD,685,31.32,31.92,0.0,0.0,0.0,0.0,0.9966,1
MobileNet-SSD,686,23.43,42.68,0.0,0.0,0.0,0.0,0.9953,1
MobileNet-SSD,687,28.64,34.92,0.0,0.0,0.0,0.0,0.997,1
MobileNet-SSD,688,21.19,47.2,0.0,0.0,0.0,0.0,0.9985,1
MobileNet-SSD,689,28.44,35.16,0.0,0.0,0.0,0.0,0.9986,1
MobileNet-SSD,690,25.85,38.68,0.0,0.0,0.0,0.0,0.9963,1
MobileNet-SSD,691,30.26,33.04,0.0,0.0,0.0,0.0,0.9962,1
MobileNet-SSD,692,24.25,41.24,0.0,0.0,0.0,0.0,0.9978,1
MobileNet-SSD,693,31.88,31.37,0.0,0.0,0.0,0.0,0.998,1
MobileNet-SSD,694,20.97,47.68,0.0,0.0,0.0,0.0,0.9962,1
MobileNet-SSD,695,24.01,41.66,0.0,0.0,0.0,0.0,0.997,1
MobileNet-SSD,696,21.2,47.16,0.0,0.0,0.0,0.0,0.9942,1
MobileNet-SSD,697,26.45,37.81,0.0,0.0,0.0,0.0,0.9955,1
MobileNet-SSD,698,20.26,49.36,0.0,0.0,0.0,0.0,0.9969,1
MobileNet-SSD,699,23.08,43.32,0.0,0.0,0.0,0.0,0.9978,1
MobileNet-SSD,700,23.67,42.24,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,701,23.91,41.82,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,702,23.89,41.85,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,703,23.08,43.33,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,704,23.47,42.61,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,705,23.85,41.92,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,706,23.75,42.1,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,707,24.05,41.58,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,708,23.89,41.86,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,709,24.48,40.85,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,710,21.85,45.77,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,711,24.88,40.19,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,712,23.84,41.95,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,713,27.43,36.46,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,714,23.76,42.09,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,715,29.01,34.47,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,716,23.9,41.85,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,717,30.13,33.19,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,718,24.52,40.78,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,719,31.35,31.89,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,720,23.02,43.44,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,721,23.32,42.87,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,722,24.02,41.63,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,723,24.05,41.58,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,724,23.9,41.85,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,725,23.71,42.17,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,726,19.8,50.51,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,727,27.12,36.87,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,728,20.84,47.98,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,729,30.08,33.25,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,730,24.89,40.18,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,731,26.7,37.45,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,732,31.44,31.81,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,733,26.95,37.11,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,734,21.85,45.76,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,735,24.05,41.58,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,736,24.48,40.86,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,737,26.12,38.28,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,738,25.9,38.6,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,739,27.99,35.73,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,740,20.28,49.32,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,741,30.05,33.28,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,742,18.42,54.28,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,743,28.5,35.09,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,744,23.52,42.52,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,745,27.46,36.41,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,746,21.09,47.43,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,747,20.92,47.79,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,748,18.93,52.82,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,749,21.36,46.83,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,750,24.41,40.97,0.0,0.0,0.0,0.0,0.9991,1
MobileNet-SSD,751,24.13,41.45,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,752,22.58,44.29,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,753,32.47,30.8,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,754,25.3,39.52,0.0,0.0,0.0,0.0,0.9992,1
MobileNet-SSD,755,23.47,42.62,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,756,22.82,43.82,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,757,25.12,39.8,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,758,25.38,39.4,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,759,26.73,37.42,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,760,21.62,46.26,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,761,28.08,35.61,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,762,31.27,31.98,0.0,0.0,0.0,0.0,0.9996,1
MobileNet-SSD,763,26.05,38.39,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,764,29.42,33.99,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,765,21.62,46.26,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,766,21.0,47.61,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,767,19.2,52.09,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,768,22.74,43.98,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,769,23.81,41.99,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,770,29.37,34.05,0.0,0.0,0.0,0.0,0.9997,1
MobileNet-SSD,771,29.51,33.89,0.0,0.0,0.0,0.0,0.9994,1
MobileNet-SSD,772,32.13,31.13,0.0,0.0,0.0,0.0,0.9993,1
MobileNet-SSD,773,33.35,29.98,0.0,0.0,0.0,0.0,0.9995,1
MobileNet-SSD,774,29.71,33.66,0.0,0.0,0.0,0.0,0.9996,1
